timestamp,temperatura,viento,humedad,const,g,ruido,udesidad,presion,luminosidad,pis
519851366,22.08777001227221,12.951504016105197,55.61568580465775,1.0,9.810000908917326,43.38122263210056,0.9587056731199318,1014.2116779648604,605.6377480249022,3.141592653589793
519851367,23.284110759684445,8.898008374741899,54.958547228143445,1.0,9.809999188040617,48.26041256351657,1.0891600647777822,1001.3949804787915,549.4827015561775,3.141592653589793
519851368,15.017752335205063,4.941649746928131,55.02684939984949,1.0,9.810000793746353,47.8169094781281,1.0083190309011987,1027.6518040753542,457.93220224406735,3.141592653589793
519851369,-0.9177677354046736,6.598190807142723,44.88670985884021,1.0,9.809999625002968,47.050513782807414,0.947148565050687,1016.8003275136807,468.64292753829704,3.141592653589793
519851370,19.174122593784688,9.625749591702727,43.849496199947794,1.0,9.810000962137295,60.43743047585725,0.8701073212984575,1006.8402635105308,563.1801777069123,3.141592653589793
519851371,44.55182652300009,12.689559850535712,50.59533741581221,1.0,9.80999811483373,49.03225277236899,0.9232639335816801,1016.5888049650115,597.4062046290215,3.141592653589793
519851372,-6.721100041719403,11.189932460234193,48.005213704195455,1.0,9.809999029973985,44.78539522992745,0.895567028803455,1000.4536952984857,349.24847344309694,3.141592653589793
519851373,10.867207194132536,9.806106051055727,40.79094645718959,1.0,9.810000091520378,50.568046033055154,0.8189189533614666,1012.0963490035905,521.6299989424284,3.141592653589793
519851374,17.726856427554214,9.75505073160034,44.47527471373568,1.0,9.809999771299273,39.53578481067117,1.0572978819221455,1002.3726317837334,626.4267763019027,3.141592653589793
519851375,22.69315376961019,13.02686814612098,56.12397782021197,1.0,9.810000971936082,50.25086910644402,1.000410032466361,1007.4152356012012,208.09905370347815,3.141592653589793
519851376,31.304612567766835,11.713661175422924,45.23981394534672,1.0,9.809999597987133,46.91807453796384,0.8677962320779438,1019.3346861199012,620.0950053750752,3.141592653589793
519851377,30.423974474639614,11.110994610999308,52.67332646141098,1.0,9.809999241022872,52.502584798159866,1.043424333071698,1013.2316144074318,475.888328015345,3.141592653589793
519851378,33.03810443080542,9.416675604794019,47.12692274862893,1.0,9.809999885233616,52.05371616272492,0.9879437457181659,997.2361980435259,606.4300129193435,3.141592653589793
519851379,33.89400732361839,8.962823686609216,56.62346635731812,1.0,9.809998875555879,52.75747099498758,1.0837994791839378,1010.8628877524432,448.49254282126867,3.141592653589793
519851380,13.435474224747008,10.123368913176666,56.31086541235304,1.0,9.80999977075526,44.950856912287264,0.9386802677974915,1003.3486577994936,388.1619487098606,3.141592653589793
519851381,19.437427041225682,9.77987027341468,56.03076103699487,1.0,9.810000473792556,43.660934034989786,1.0525150403747436,1015.2894614393924,555.3730492542188,3.141592653589793
519851382,15.000973803933869,9.276188487711503,52.79679324070762,1.0,9.8099988198926,50.0841624721398,1.0755030581476825,1022.264129736217,300.0421289466801,3.141592653589793
519851383,24.36419380960794,7.8881386122030115,44.72311902862308,1.0,9.809999898277951,58.1438189763318,1.1113812410714772,1002.14279073563,503.470070479829,3.141592653589793
519851384,16.241869531090597,7.49378469662487,56.25143140999821,1.0,9.810000069332807,54.88652718633705,1.05008900446011,1019.5428129028711,480.71944482310454,3.141592653589793
519851385,10.769384171487212,9.4345427184919,48.16626288291729,1.0,9.809998962519758,54.61999189243835,0.9053379200661215,1009.9409873261952,375.88725460513206,3.141592653589793
519851386,39.17250242155696,11.479472474197964,48.45461029451948,1.0,9.81000042278544,51.69505641095323,1.1652422142746386,1008.3827259676198,561.9262318922189,3.141592653589793
519851387,18.496971581963862,8.272806490360635,53.000009632549336,1.0,9.810000690850387,48.46497798865361,0.9776396419768755,1018.9812123713126,684.9467986574227,3.141592653589793
519851388,13.612702441025167,11.449189644532796,50.00502216265453,1.0,9.810000684702644,49.24864757117108,1.0191160026626231,1004.5810577449447,317.7480607345167,3.141592653589793
519851389,28.247703305021407,9.338450362997955,54.21880738943152,1.0,9.81000072907087,44.1560675614173,0.9142733966395085,1015.0218942934456,439.2134086158007,3.141592653589793
519851390,7.891612560455883,9.221187964588808,54.83624436225345,1.0,9.810000107485727,44.43014958958057,1.0850521835478346,1021.357070485814,549.6426802227535,3.141592653589793
519851391,14.965946230731163,8.889681753853228,46.0619571611806,1.0,9.810001548819026,57.20161483624809,1.0497502403495484,1007.3709224255617,354.91905138278304,3.141592653589793
519851392,12.980843067070694,13.33218191903847,54.51157872161783,1.0,9.809998868373974,50.90338936878256,0.8855560961447245,1015.015256593389,351.22347857582383,3.141592653589793
519851393,0.25728974876464505,8.4982571263654,54.17596942202799,1.0,9.810000066260615,49.28189845716946,0.9431297794644778,1004.584148696146,521.3588352235773,3.141592653589793
519851394,-6.557321650297091,9.293466040062432,52.37876702834965,1.0,9.80999832195416,54.927288890867565,1.100691858705908,1011.6698283766018,440.3880104687372,3.141592653589793
519851395,19.423177512218018,12.412607693302292,46.441367700472036,1.0,9.80999874433478,52.81525287967371,0.9612874069943114,998.151656563653,363.26734671845605,3.141592653589793
519851396,13.438134138881171,7.51629016451492,44.85100391209747,1.0,9.810001794353026,49.83229357952754,1.1598747044419278,1023.933198880062,437.9464449635065,3.141592653589793
519851397,13.382932872466249,8.379167042232977,51.03223273092403,1.0,9.810000964129724,55.47825334787206,0.9457820565243724,1009.4225330552496,394.8652274166025,3.141592653589793
519851398,27.69348438624386,9.704704779714051,49.593867267918135,1.0,9.810001751243053,52.41039139311202,0.894464733925259,1011.368816574783,664.9008308690562,3.141592653589793
519851399,11.009951077652328,5.638322158207227,48.1817644702036,1.0,9.810001543038293,51.491447813227666,1.2506822549778644,1015.9963506349624,440.4916229452226,3.141592653589793
519851400,36.93637921468915,10.918378023182353,47.894661487944546,1.0,9.809999658800916,39.878034023239955,1.0121560018029374,1020.4454035446757,609.9850299614384,3.141592653589793
519851401,3.026647609918218,8.565847202474409,44.831592566246606,1.0,9.80999902770134,51.31193780283789,1.133239379992002,989.472141929529,425.2694310755064,3.141592653589793
519851402,-7.933702050352007,7.246137973436509,50.39127808930492,1.0,9.810000498604815,50.496943176893566,0.9375908405389408,1017.9272769629774,675.6137748690171,3.141592653589793
519851403,17.73849349343341,9.404900651729967,52.657240326085514,1.0,9.80999901944242,58.10441108955284,0.9677884311253052,1002.6520565428758,486.9323815300621,3.141592653589793
519851404,23.974288406160845,11.248867487229706,47.99963429955929,1.0,9.809999084453048,50.83912560174457,0.9429605317821207,1001.3500764209326,542.9626352230173,3.141592653589793
519851405,36.5970361696307,5.029452911094672,49.06766005286764,1.0,9.809998751665248,51.08659425822902,1.1236889635507274,1012.3961037707321,262.92917032663325,3.141592653589793
519851406,15.062531860941478,8.706250620748412,47.20681408632517,1.0,9.809999334324031,52.05222039755839,1.0324661999426872,1022.4692680423342,310.67254199002275,3.141592653589793
519851407,16.23902315645489,13.541662457664078,56.75271782758453,1.0,9.809999853625119,49.434369912053555,1.0578660003870937,997.6326418606245,456.4711281276074,3.141592653589793
519851408,18.30260230361335,9.273553476165873,46.12437703638516,1.0,9.809998432901788,51.89353807506507,0.9359990122131594,996.6553118992005,668.2252483777572,3.141592653589793
519851409,44.17106323474258,12.191282868192495,49.06574404333957,1.0,9.810001190778953,46.3228959208254,0.8341184250806055,1012.0089063042802,451.31471430638857,3.141592653589793
519851410,1.911595098101909,9.841941292286322,49.48425836630765,1.0,9.810000612786357,47.949606365485415,1.0229438195212053,1023.1129630230207,529.4227272312368,3.141592653589793
519851411,23.397511523834503,10.694333460894134,51.82123313908343,1.0,9.809998571594603,47.821373857519916,1.0328439127581281,1012.845395220723,429.2998579908319,3.141592653589793
519851412,19.772702395871377,8.456032216987957,38.079935734616946,1.0,9.809999788203541,42.82563547421356,0.9738521615133475,1020.2275597563183,551.9977048626228,3.141592653589793
519851413,10.400029211473814,8.969741634882824,46.62909800881063,1.0,9.810000208962263,60.95875871696465,0.9779731657981249,1009.4342268579818,506.74455655246936,3.141592653589793
519851414,16.168855792515846,9.481433443625795,50.82727861573687,1.0,9.809999504342452,47.31942006088848,0.7949468548196239,1008.6859073216242,480.6728085686211,3.141592653589793
519851415,21.095299948314384,13.360326265038676,49.43931067647541,1.0,9.809999920767023,47.87256753570634,1.039591732513335,1024.0751710127695,479.38774896690484,3.141592653589793
519851416,11.448371618500573,5.526154309253413,53.422632176464994,1.0,9.810000004317052,46.89054473959045,0.9633353785973148,987.8832007588994,548.1662937411515,3.141592653589793
519851417,20.0022160666418,6.841918205415582,52.64239040316897,1.0,9.809999442207591,52.25945076736163,1.0569255528107446,1010.1308492387117,589.5059316648385,3.141592653589793
519851418,26.6385506119815,13.032822709784295,46.67352773680607,1.0,9.810000373896148,55.34284389934271,1.1705552962044448,1010.1823442141368,625.6089786554717,3.141592653589793
519851419,27.494809479112313,11.710988238811495,54.25773841492911,1.0,9.810000140806915,46.769593451176725,0.9188705684651894,997.6345419923662,491.8815785429888,3.141592653589793
519851420,15.341816277090956,9.897793412545175,47.30552810150622,1.0,9.809999621816317,57.899335051990626,0.9943926052470217,1008.4073969509961,553.5486161255943,3.141592653589793
519851421,17.22560729478022,11.797312171246599,47.83851724890885,1.0,9.80999945487571,49.25166652426979,1.0122128264009453,997.1329664281177,389.5662608330507,3.141592653589793
519851422,20.354995338775687,5.836519429924592,59.949434178152465,1.0,9.809999330646876,56.136283819576114,1.136610346982506,1003.778381438637,533.0301933277567,3.141592653589793
519851423,28.482211645119158,10.835263533258214,45.56379077937467,1.0,9.810002043815349,53.527250236879375,1.0914651310849597,1015.901361615496,532.6601623168651,3.141592653589793
519851424,21.629985572299354,8.651335124254924,46.51694991347907,1.0,9.810000899494078,42.02545395537986,0.9164196103399684,1014.8799720812216,480.24312505089324,3.141592653589793
519851425,32.08623607540431,12.025736923463835,53.40117889927813,1.0,9.809999930093538,53.60769805301969,0.9694580800902808,1012.7198020787533,340.1434334807442,3.141592653589793
519851426,25.025207738494366,8.407088751113044,54.10514993922172,1.0,9.81000022511441,48.711609573330946,0.9778614041552625,997.661523302228,456.7625581749926,3.141592653589793
519851427,4.161778906780398,9.748631084871004,47.96460460885618,1.0,9.81000100211706,45.34056567913699,0.9886037483045564,1007.7538203581422,647.308160496452,3.141592653589793
519851428,30.230334877688428,9.575546611721302,44.66742318196791,1.0,9.809999701577881,52.04295628734419,0.9404779582191684,1004.5556790626599,449.67570449052107,3.141592653589793
519851429,13.469825908157722,9.130596226089708,50.960766968960364,1.0,9.809999677514035,63.01626966412258,1.1770498031737306,1007.9332591718061,470.63744590842737,3.141592653589793
519851430,25.370451005769652,10.170077781444208,54.27113344509431,1.0,9.81000078630526,53.33801129345534,1.0744691237429589,1005.5155741186461,789.8304447197531,3.141592653589793
519851431,19.92022937654033,10.910904080462156,48.63178335665892,1.0,9.810001454577037,52.14882490802988,0.8973504808640281,1013.8255101220705,611.9956787694371,3.141592653589793
519851432,29.2478416978027,11.34148362144935,57.83068094935798,1.0,9.810001164255889,44.61490196033975,1.2800191827714456,1015.8797164789108,525.8793169639773,3.141592653589793
519851433,20.466083329982503,10.070640198252768,53.09285808869785,1.0,9.809998328926872,53.661072915260775,1.0907391101398234,1003.953571354602,646.1790008345745,3.141592653589793
519851434,21.420198682435306,9.212737868704801,62.99950085732992,1.0,9.810000385668486,55.56510448122611,0.8849373516068432,1008.3216919919261,242.40563125687243,3.141592653589793
519851435,3.4633862452556485,9.706103609541831,49.88828194138762,1.0,9.809998267679997,43.46724483440498,0.9523800357459347,1028.1108582326624,496.15458946931375,3.141592653589793
519851436,33.6799210387652,10.999231897167252,47.00801691224503,1.0,9.80999933788879,44.29202052135345,1.125994978493385,1022.3258988836387,659.3923070187143,3.141592653589793
519851437,20.25106245674682,11.6363451224784,51.711176760760516,1.0,9.810001353408515,48.3576522882701,0.8808962092264974,1005.9445578557437,522.9543814808363,3.141592653589793
519851438,16.045177493302273,11.27616520597382,52.09360516116832,1.0,9.810001081081985,51.71616913707438,1.053128949790853,1010.8036163371661,362.4106128269784,3.141592653589793
519851439,32.8438755424241,8.175027674322187,53.84584097934622,1.0,9.809999743559823,41.92048869364925,1.082851862074948,1008.3308984393115,423.1925030559616,3.141592653589793
519851440,25.612770464949026,11.176527896566373,45.70764304685234,1.0,9.810001176809559,57.75861412678908,1.2390164250856928,996.2899607657662,542.0636176747616,3.141592653589793
519851441,22.397255006685036,10.538034911286221,47.21715297180074,1.0,9.80999924058261,56.18841249391001,0.9520997094661438,1011.3646000352189,412.61031943325884,3.141592653589793
519851442,24.798991141340487,8.930883672228816,41.073399647070595,1.0,9.81000001170538,53.311685773789016,1.1290158874466036,1013.496172916717,466.08120142235884,3.141592653589793
519851443,20.617529527631294,9.970843982678943,49.573202568792325,1.0,9.810000136354581,54.4644212226824,1.086298284052707,1005.6564433410291,285.4425992700576,3.141592653589793
519851444,9.294876923995218,11.273947374856489,44.2292286485667,1.0,9.810001027192397,49.10422665687778,0.9257574187612867,1038.7586237699686,441.63329699210453,3.141592653589793
519851445,7.267899735580645,9.340782389218685,52.8678826816977,1.0,9.810000959561435,43.442402518970596,0.7938427221659501,999.7553413405212,388.80760337593495,3.141592653589793
519851446,29.20076118794411,11.288956545210658,53.23749771335968,1.0,9.809999708675553,58.64454068361798,1.0890959880339095,1006.1755968667767,242.66442334266947,3.141592653589793
519851447,30.549185092515458,11.78382628476641,46.65504302918078,1.0,9.810000089427353,52.609812640155525,1.0031593953167797,1015.6945859342546,487.16671213458335,3.141592653589793
519851448,25.40288051342589,8.691446429621212,53.66165096395685,1.0,9.810000020657087,54.27043754615926,0.9438368243319004,998.0920055154098,383.03481319457455,3.141592653589793
519851449,23.09063516719066,7.730546859873731,46.23870123622668,1.0,9.8100002246898,50.95285481054623,0.8654177918255351,1010.3515138389639,607.9338589441725,3.141592653589793
519851450,29.70861201276526,9.796597369687433,45.44138993551895,1.0,9.80999894613176,51.49347918083618,0.9478280145958261,1012.4479042914624,538.8417948855549,3.141592653589793
519851451,31.5472409804346,9.619815559611947,55.03065827164995,1.0,9.810000620383125,51.33402462007781,1.02554609350502,1009.4616319708374,613.2714217149841,3.141592653589793
519851452,24.22608808655506,9.201192818386144,48.886141677634285,1.0,9.809999624655383,52.38654475500287,1.0138363269664166,1015.5632160736792,352.08346510545533,3.141592653589793
519851453,29.992089344118913,11.22548580440937,55.534938464852615,1.0,9.810000244749228,51.07016224088117,1.2057515893697726,1002.9601904008409,494.5009730481246,3.141592653589793
519851454,28.835202316414318,11.81004024629164,50.70621072837694,1.0,9.80999844351477,48.28389422886585,1.1382422556767362,997.0317275020332,517.5721238804923,3.141592653589793
519851455,14.69800819296028,8.810088225965965,52.20402111386711,1.0,9.810000115504304,49.56726728908224,0.8577013776975104,1006.1534441929006,471.44514851796475,3.141592653589793
519851456,28.141348176344852,11.441169592671363,51.69462397157807,1.0,9.81000116443362,51.74963898898607,0.9958937728117475,1010.6447233097882,395.4467488381941,3.141592653589793
519851457,9.801158223275209,7.527370160547669,57.798745688129664,1.0,9.810000638593479,48.6294153078997,0.9959844305132768,1015.0225857661328,460.2796496409595,3.141592653589793
519851458,-2.5823692769062525,10.948438728900959,55.60767935935044,1.0,9.810000555578924,56.34627193560019,1.171459825152331,1017.5285576601357,413.4959690319024,3.141592653589793
519851459,26.799548914645005,8.884041007328317,45.494453938029885,1.0,9.809998988490362,46.41369993656721,1.0709928843428311,1006.6509263757707,549.1897453408576,3.141592653589793
519851460,15.982352394380401,10.548083034375312,47.64185405609722,1.0,9.810000788635016,39.75817548567543,0.9661355816006232,1012.7211295789526,449.3684748604493,3.141592653589793
519851461,39.403205648413014,11.463336147397166,53.698357472892155,1.0,9.809997940182527,55.83934321958844,0.8942350824550638,1010.3430623974078,470.5738919672384,3.141592653589793
519851462,7.555953126577348,10.929297673017725,51.7227617120698,1.0,9.810001826254112,55.452329259790744,0.8863682448306454,1007.5547499535401,600.8759505450951,3.141592653589793
519851463,29.393098916922884,9.3687382564579,56.21669318793074,1.0,9.810000263424726,54.63176018366601,0.7730987613035567,985.8072313070398,473.83740211302256,3.141592653589793
519851464,17.591920901254962,9.740161170400071,49.4671433863821,1.0,9.810000441388551,56.24410364868252,1.0384379954128755,1001.1753305521933,331.70260230845213,3.141592653589793
519851465,22.708072454227988,8.32184476367701,47.94994468695023,1.0,9.809999110277301,60.66273035560359,0.953847445695335,1018.5499492106972,690.8451073622546,3.141592653589793
519851466,9.044603706065338,10.181283374844943,57.2990178698232,1.0,9.810000067844255,43.37456711669414,0.9406529596187508,1009.8183887434116,655.3490010404554,3.141592653589793
519851467,44.013429732295585,12.239372626898815,54.03658587308837,1.0,9.81000035288138,52.06088155610117,0.7529330241350791,1023.5779817596813,426.38834770793574,3.141592653589793
519851468,17.2009025714965,8.950162599252016,39.25125329309321,1.0,9.809999424793007,59.4416993893435,0.911307242832262,1014.0342144974792,466.95510111557803,3.141592653589793
519851469,40.30800795434996,8.00831779301376,50.418729975842936,1.0,9.809999721722154,55.581124888559124,1.1471854913510138,1014.6992652858942,605.938103335658,3.141592653589793
519851470,19.18060532536737,11.074494860939065,57.00780322702612,1.0,9.809999431191025,50.55800080193516,1.0171446506974606,1004.3048877442403,487.44905587028364,3.141592653589793
519851471,7.8137358524710905,8.698973209698357,49.16270037031037,1.0,9.810000196876281,40.001438212232316,0.9852800488772159,1027.9814580404043,619.2831015667297,3.141592653589793
519851472,11.931295036823904,8.993259460345847,46.42492194213789,1.0,9.809999853471817,49.751612875661536,0.8383665948245898,999.9009307612929,587.1790886632297,3.141592653589793
519851473,33.180418919020696,9.172130515990297,42.89710464380204,1.0,9.810000132740159,51.34359985255639,0.8447402053533019,1015.419547430014,544.1827860307106,3.141592653589793
519851474,14.213613413077459,4.597855185430676,47.63913033477077,1.0,9.810000569221572,49.969006533008226,0.9988202876836558,1010.6787362169885,366.4348792659733,3.141592653589793
519851475,20.820524990265294,11.637878444115849,49.683974806550104,1.0,9.809999119946333,47.910923893246576,1.1413599544431938,1016.0122538485682,495.0961624620859,3.141592653589793
519851476,33.95910490846684,10.217517773529565,57.17123278642008,1.0,9.809998919422446,47.55518267749482,1.1045196921884364,1015.8071198060859,492.2090992193219,3.141592653589793
519851477,30.81879627862758,10.447887469118324,39.201229907661244,1.0,9.809999802145462,47.3174137837054,0.9787700557940702,1012.0696032818755,655.8801221596391,3.141592653589793
519851478,9.834390742357915,8.099250383762179,51.87051024754624,1.0,9.81000129968741,54.73557466498292,1.0925571465601294,1013.4928593990539,485.5779187367424,3.141592653589793
519851479,17.080016956198595,11.705699367297292,46.5755811714839,1.0,9.809998273136745,44.21085172354769,0.9280954588823788,1028.9138933564036,474.4684366335876,3.141592653589793
519851480,35.59358213990692,10.110935577665238,54.35834254074562,1.0,9.80999995123726,56.26618690734142,1.0539802321831506,1026.1499543717102,510.86262585241303,3.141592653589793
519851481,14.536998151260532,9.926195325719824,51.56869458043266,1.0,9.810000245442177,45.703204936705305,1.142273531194923,1025.0375412209933,325.0154711685611,3.141592653589793
519851482,29.60590707257753,9.024909765419029,52.47539990387884,1.0,9.809999625889601,44.53747113454653,1.0356006717288984,1002.9746208173254,422.9814876864986,3.141592653589793
519851483,22.112105210230393,11.458870359677537,53.44870735914364,1.0,9.809998522202712,51.71448678883114,1.034494944115843,1021.1961276872076,643.5512259921095,3.141592653589793
519851484,7.546285542611493,8.15499221408179,43.13068344144711,1.0,9.809998748063759,53.279905379691286,1.051401748342627,1007.6590313043237,439.8529838207415,3.141592653589793
519851485,23.045450966721756,8.78900672472093,49.005792941688235,1.0,9.81000016799597,52.95506338860216,0.9593376945356648,1028.7325040065746,324.94087237850783,3.141592653589793
519851486,14.016195412287486,13.112345639423179,49.17996490477995,1.0,9.809999742885603,49.95185046634976,0.8780019237986492,1014.36621349993,500.1533468753025,3.141592653589793
519851487,21.23065862356408,11.175402811474534,45.28020448332061,1.0,9.810001298682824,50.16991185356025,1.0043069584516773,1011.3010502678213,546.0731291398566,3.141592653589793
519851488,12.091629833014512,11.314304095072604,45.5950108785603,1.0,9.810000235960187,53.285048533390196,1.176156091576964,998.9374565063341,321.72953506723627,3.141592653589793
519851489,26.438942001255327,10.840390465554018,51.22720046523358,1.0,9.810001426801962,45.171175294954395,1.0591055946084726,1017.4032378624429,410.3768346993777,3.141592653589793
519851490,19.403496080590415,7.09087884654949,48.54654812233407,1.0,9.810002243814708,47.06993603202259,0.882792010364532,1026.4232714004575,416.1590939204727,3.141592653589793
519851491,29.13246573015668,12.629746094644883,52.21585397151034,1.0,9.810000796859876,61.68506665988055,0.9822767936036887,1025.0586104646982,415.65486580095126,3.141592653589793
519851492,9.094225140304424,11.606397515056596,61.14554214239935,1.0,9.81000049321856,47.90862161675172,0.8738910277927383,1008.5801921238804,177.51097264765627,3.141592653589793
519851493,18.251492865325513,6.274058158099217,42.230394332234816,1.0,9.810000960882046,56.6201083034687,0.9776157061109789,1021.4070813191652,397.4745812208677,3.141592653589793
519851494,30.652790930487846,9.496117985235028,55.517128139429715,1.0,9.809999823055866,53.038586487976644,0.9697785303367892,1009.4634659684504,481.7792263727179,3.141592653589793
519851495,32.37230127844917,5.962069690049155,47.1836239737776,1.0,9.810000681351202,44.008261800286064,1.0184550877624805,1011.8494494516192,610.210399745629,3.141592653589793
519851496,30.197959697231884,10.110233603760845,46.89089368922347,1.0,9.809999833171872,53.06214481345798,1.0748400465040078,1025.6082948288108,570.6619201078752,3.141592653589793
519851497,28.606873261736105,9.553736667325914,45.03374097701293,1.0,9.81000109249023,55.114528266570815,1.0717712521460954,1008.113805585564,606.6791738581467,3.141592653589793
519851498,12.675661439150462,9.68389716021191,40.06417492485281,1.0,9.809999059565811,53.49453288315227,0.9927537232393883,1012.4458390155387,306.77370236023086,3.141592653589793
519851499,24.402248235331477,6.285997684433209,58.805816954532496,1.0,9.810001101461797,48.6264568772594,1.096517748407003,987.1848949525122,422.30610513187816,3.141592653589793
519851500,26.460640777690756,11.875426378991627,43.79703097110458,1.0,9.809998717832395,50.91369271784204,1.0230359331983514,997.2165769435969,616.6094462701444,3.141592653589793
519851501,22.619128982234475,4.549559801563577,59.269526602526966,1.0,9.809999767500058,57.93436670188634,0.9391358530849953,1012.2769285074028,457.388693708059,3.141592653589793
519851502,27.072153416653308,10.474897855934852,40.653230514077094,1.0,9.810000233548111,45.299823403603,0.9677455461186013,989.4896023585565,693.5349896651348,3.141592653589793
519851503,15.633479262790768,11.255725398994674,54.60749242071525,1.0,9.809998854137044,37.862803528099555,1.0061753719017554,1024.80644237455,417.09828634666627,3.141592653589793
519851504,27.938191720719843,8.072628568291217,50.03119047158378,1.0,9.809999510917375,44.668208600397136,0.993442606884184,1023.8430108019335,476.1437349729228,3.141592653589793
519851505,17.394469211025456,9.143418358621044,50.719242026379284,1.0,9.809999093278346,45.901573699682686,0.8874763034508777,1009.89554399165,502.0391762191852,3.141592653589793
519851506,11.603394979993404,7.7595569344815285,52.24526993060442,1.0,9.809998641596055,46.47900101952418,1.050613295925112,1007.4848291918673,461.0541310519269,3.141592653589793
519851507,5.202926833477008,8.03487206628946,56.5117622211912,1.0,9.810000208258788,55.448244378502444,0.9652973204416873,1029.62173857154,430.8633682499144,3.141592653589793
519851508,31.073949337457663,8.456345129094581,53.54251411542479,1.0,9.80999958808165,55.60544175470657,0.9191800717883655,1024.2899578601666,612.2594406858308,3.141592653589793
519851509,8.03246068945733,9.123126713707606,53.05058817100406,1.0,9.809999502095515,48.00172654826795,1.0667589854558868,1008.699741032195,633.1658742850491,3.141592653589793
