timestamp,id_metrica,numero_medida,valor
519852390,31,211,50.43104830030505
519852395,31,212,52.15771982706386
519852400,31,213,47.45178883247477
519852405,31,214,44.57693553406772
519852410,31,215,53.07676730587958
519852415,31,216,52.33617641766294
519852420,31,217,50.689340926065896
519852425,31,218,44.21071584687931
519852430,31,219,43.23618334242943
519852435,31,220,42.05739809409081
519852440,31,221,44.585672713752686
519852445,31,222,47.02400063582376
519852450,31,223,49.101616608714004
519852455,31,224,51.319975064411885
519852460,31,225,54.91231476395219
519852465,31,226,60.17262868826673
519852470,31,227,42.66123857042687
519852475,31,228,48.11719798196143
519852480,31,229,56.0948746842658
519852485,31,230,46.402738299831974
519852490,31,231,43.70171107761975
519852495,31,232,49.657754804015006
519852500,31,233,36.374536360425815
519852505,31,234,44.88489763565041
519852510,31,235,54.096004304891416
519852515,31,236,49.320384098775875
519852520,31,237,47.599151036686735
519852525,31,238,53.844168762378594
519852530,31,239,47.26202000578036
519852535,31,240,48.39720922678261
519852540,31,241,55.48901803350107
519852545,31,242,48.67460065075558
519852550,31,243,45.389566846961586
519852555,31,244,50.4724847549881
519852560,31,245,52.35474396238331
519852565,31,246,37.21708808477426
519852570,31,247,51.30446664994768
519852575,31,248,46.0458408242325
519852580,31,249,44.438383441663184
519852585,31,250,48.46764725552627
519852590,31,251,52.10773331360338
519852595,31,252,41.7488541705145
519852600,31,253,53.50680527062543
519852605,31,254,43.47063303799691
519852610,31,255,46.85328094915682
519852615,31,256,48.105829991922974
519852620,31,257,46.2193243789555
519852625,31,258,47.24835289998669
519852630,31,259,48.71408802250564
519852635,31,260,48.90418493588677
519852640,31,261,45.25279535801055
519852645,31,262,48.76393130087824
519852650,31,263,49.29756748154401
519852655,31,264,50.86979428920416
519852660,31,265,55.019835933013816
519852665,31,266,52.03514774742485
519852670,31,267,57.84241043234982
519852675,31,268,35.43793526699956
519852680,31,269,61.01383699218824
519852685,31,270,51.42992297320527
519852690,31,271,47.66373364373098
519852695,31,272,49.3201959594119
519852700,31,273,49.354429174204704
519852705,31,274,47.51458054796935
519852710,31,275,51.11524946287332
519852715,31,276,48.96212827982557
519852720,31,277,42.112163051821284
519852725,31,278,46.86498514886975
519852730,31,279,59.313148047258004
519852735,31,280,48.32186188830751
519852740,31,281,46.64003808427696
519852745,31,282,47.98030669934131
519852750,31,283,48.98699897791583
519852755,31,284,49.570995852421845
519852760,31,285,52.87778282890103
519852765,31,286,49.301272277537315
519852770,31,287,52.268590854942495
519852775,31,288,41.941829627533096
519852780,31,289,49.33912913537163
519852785,31,290,56.6933852789984
519852790,31,291,40.846679239169376
519852795,31,292,56.29750147019843
519852800,31,293,54.795166179714
519852805,31,294,43.67026235817032
519852810,31,295,56.188008077041744
519852815,31,296,53.102854725183796
519852820,31,297,36.47821533229398
519852825,31,298,53.18529570230931
519852830,31,299,47.45066096468971
519852835,31,300,49.06731749002619
519852840,31,301,47.67287803922788
519852845,31,302,36.87115139430065
519852850,31,303,52.81221115257827
519852855,31,304,54.19657050785984
519852860,31,305,45.15119995192641
519852865,31,306,52.85863193569378
519852870,31,307,51.806380860515745
519852875,31,308,44.64839882053719
519852880,31,309,50.03182384373451
519852885,31,310,55.123282841846084
519852890,31,311,52.56310531440012
519852895,31,312,59.81859489571495
519852900,31,313,50.724394359601206
519852905,31,314,49.13813170345382
519852910,31,315,61.33744114453485
519852915,31,316,49.89041336665746
519852920,31,317,47.16033355228478
519852925,31,318,51.97149867388103
519852930,31,319,49.637087828343695
519852935,31,320,46.199201056815134
519852940,31,321,50.45331416613697
519852945,31,322,59.7787055938114
519852950,31,323,48.00982781361913
519852955,31,324,49.071227787625006
519852960,31,325,55.71666580283296
519852965,31,326,46.97532934660358
519852970,31,327,48.338173354842105
519852975,31,328,41.80570468668759
519852980,31,329,52.03114250012613
519852985,31,330,46.42687258728613
519852990,31,331,51.68766396256658
519852995,31,332,41.663057224557605
519853000,31,333,47.16200669569395
519853005,31,334,48.03833239990467
519853010,31,335,51.414140894385184
519853015,31,336,49.43503094645831
519853020,31,337,52.868399706434246
519853025,31,338,42.76535572934589
519853030,31,339,47.463343414209874
519853035,31,340,50.30203364747065
519853040,31,341,55.613179561228925
519853045,31,342,55.71695250424338
519853050,31,343,49.425838983499794
519853055,31,344,45.44668933395602
519853060,31,345,50.52746210728553
519853065,31,346,53.98250904721977
519853070,31,347,50.15417759540919
519853075,31,348,49.94696077004317
519853080,31,349,56.3331699108048
519853085,31,350,47.55505030971974
519853090,31,351,47.27173386131091
519853095,31,352,56.86522181201993
519853100,31,353,56.4472926858791
519853105,31,354,45.631947197731044
519853110,31,355,50.690833921670254
519853115,31,356,48.372158190677496
519853120,31,357,42.673989253251335
519853125,31,358,55.46363704274375
519853130,31,359,49.40052812606915
519853135,31,360,52.90288839701715
519853140,31,361,54.129593387248406
519853145,31,362,53.50112722875482
519853150,31,363,54.30219978903459
519853155,31,364,47.53486892511821
519853160,31,365,40.8353483525446
519853165,31,366,46.902915630635036
519853170,31,367,51.56703199903014
519853175,31,368,41.88246652990795
519853180,31,369,53.083882563567585
519853185,31,370,45.70269834366404
519853190,31,371,48.44685633440777
519853195,31,372,51.0486601137018
519853200,31,373,57.15688928015946
519853205,31,374,35.7211369311651
519853210,31,375,48.4706338199475
519853215,31,376,57.22843086625226
519853220,31,377,56.94972064814325
519853225,31,378,54.85894455745677
519853230,31,379,45.91832223462015
519853235,31,380,49.16367664055151
519853240,31,381,51.643435567292094
519853245,31,382,62.7608687456358
519853250,31,383,39.2058455401664
519853255,31,384,41.682983379476255
519853260,31,385,46.215801487885045
519853265,31,386,53.86494121338428
519853270,31,387,48.353543996536494
519853275,31,388,53.31038751939307
519853280,31,389,48.224070610571474
519853285,31,390,36.10501204362432
519853290,31,391,57.02383580490011
519853295,31,392,47.517686688615306
519853300,31,393,47.64470213884138
519853305,31,394,48.8057590096404
519853310,31,395,50.89608856795964
519853315,31,396,47.45094583058973
519853320,31,397,41.18480580394316
519853325,31,398,42.77320047999471
519853330,31,399,56.784354208113676
519853335,31,400,49.339965049797506
519853340,31,401,47.568778157753925
519853345,31,402,55.12677590990068
519853350,31,403,47.586283000478915
519853355,31,404,46.29619228017734
519853360,31,405,50.654692498684284
519853365,31,406,49.340727976131234
519853370,31,407,54.0944441999244
519853375,31,408,43.01330566789046
519853380,31,409,42.55446921825337
519853385,31,410,47.63453295457835
519853390,31,411,44.11319351061192
519853395,31,412,45.60029614131428
519853400,31,413,54.93505407677881
519853405,31,414,52.36915750655944
519853410,31,415,48.51330074290471
519853415,31,416,53.39640016349802
519853420,31,417,50.444705112606854
519853425,31,418,49.31691962203765
519853430,31,419,48.39856623989708
519853435,31,420,42.11939806157534
519853440,31,421,42.533167127100356
519853445,31,422,47.94041671507457
519853450,31,423,52.464911899066784
519853455,31,424,47.2747143056877
519853460,31,425,52.11046678594367
519853465,31,426,56.81331133253966
519853470,31,427,64.74859882248207
519853475,31,428,46.48679464009771
519853480,31,429,56.36148372104361
519853485,31,430,47.06433228629504
519853490,31,431,50.79822435633227
519853495,31,432,42.53685863325201
519853500,31,433,49.86013120650527
519853505,31,434,44.65714297306915
519853510,31,435,55.24323569900277
519853515,31,436,46.97602756083354
519853520,31,437,49.945157440115885
519853525,31,438,43.66568638010416
519853530,31,439,48.09556847931404
519853535,31,440,51.09599419266824
519853540,31,441,58.31071258830966
519853545,31,442,42.451101356037256
519853550,31,443,47.951926376093155
519853555,31,444,40.81985601149348
519853560,31,445,58.99606701529707
519853565,31,446,61.846957014958974
519853570,31,447,48.47577195882344
519853575,31,448,42.48146582375961
519853580,31,449,57.28262223884684
519853585,31,450,52.57521224195377
519853590,31,451,47.32557803345693
519853595,31,452,51.97014468579952
519853600,31,453,49.44245787004593
519853605,31,454,44.05257701076734
519853610,31,455,59.253128777747946
519853615,31,456,48.9557692006131
519853620,31,457,53.30210826239168
519853625,31,458,54.148737679504684
519853630,31,459,51.75434557570512
519853635,31,460,40.85008170299598
519853640,31,461,44.804986166931556
519853645,31,462,49.13521813269661
519853650,31,463,54.24813936793253
519853655,31,464,56.342450524879645
519853660,31,465,59.490754677366205
519853665,31,466,48.0206763719656
519853670,31,467,41.29573411133319
519853675,31,468,48.43016761915632
519853680,31,469,50.886770427417545
519853685,31,470,45.0456281159908
519853690,31,471,46.112427391542674
519853695,31,472,50.91705033734687
519853700,31,473,50.97985539310315
519853705,31,474,51.630127159606204
519853710,31,475,46.07064558540367
519853715,31,476,41.2432869863703
519853720,31,477,53.98258767320584
519853725,31,478,44.88739537044756
519853730,31,479,44.565467830001225
519853735,31,480,50.252827324214124
519853740,31,481,53.052443975382026
519853745,31,482,45.32892643860901
519853750,31,483,53.07681064679078
519853755,31,484,50.96508697687864
519853760,31,485,43.11058137832765
519853765,31,486,41.949695781904936
519853770,31,487,60.10002914807124
519853775,31,488,48.94974591033515
519853780,31,489,54.79402922386808
519853785,31,490,49.29670843207939
519853790,31,491,54.5538614997635
519853795,31,492,58.89793113958068
519853800,31,493,50.42070813483192
519853805,31,494,43.969291497484356
519853810,31,495,46.92055094849569
519853815,31,496,47.64553836170971
519853820,31,497,45.39373194637856
519853825,31,498,52.847244675792176
519853830,31,499,55.70298618363083
519853835,31,500,56.55544209935975
519853840,31,501,47.43917348992497
519853845,31,502,49.65432340549543
519853850,31,503,47.97049790986159
519853855,31,504,47.178014528257584
519853860,31,505,44.75787152768501
519853865,31,506,44.71079787433938
519853870,31,507,44.098792826720455
519853875,31,508,49.87072142486946
519853880,31,509,42.72047596465577
519853885,31,510,48.060394974952686
519853890,31,511,51.3841011611771
519853895,31,512,37.56427508921341
519853900,31,513,47.03328672400959
519853905,31,514,40.7184129613082
519853910,31,515,50.79516917382391
519853915,31,516,50.09973714409361
519853920,31,517,43.11543002395043
519853925,31,518,48.53670040346421
519853930,31,519,41.18268175266018
519853935,31,520,50.9265595347153
519853940,31,521,59.314689216441046
519853945,31,522,51.014465636238704
519853950,31,523,47.57256248418764
519853955,31,524,40.4965518190194
519853960,31,525,50.59912532119175
519853965,31,526,46.91246122458585
519853970,31,527,53.63067324211801
519853975,31,528,50.49077426346283
519853980,31,529,49.58056592788289
519853985,31,530,48.71298343037395
519853990,31,531,43.51703631807052
519853995,31,532,50.142145992260645
519854000,31,533,43.20374904186035
519854005,31,534,50.3263644889925
519854010,31,535,48.64909520459409
519854015,31,536,50.274830006117256
519854020,31,537,36.645483794019604
519854025,31,538,46.82708870742395
519854030,31,539,49.88149469248669
519854035,31,540,44.51263529399069
519854040,31,541,50.22002284308833
519854045,31,542,45.786403538448724
519854050,31,543,46.36009867239039
519854055,31,544,47.857085490356404
519854060,31,545,49.105118176292564
519854065,31,546,40.93767902458124
519854070,31,547,50.977891999706216
519854075,31,548,52.43117139178049
519854080,31,549,49.07829621751144
519854085,31,550,60.20421674985801
519854090,31,551,52.193655284942025
519854095,31,552,46.70982789497188
519854100,31,553,53.408673584954755
519854105,31,554,46.875883291540354
519854110,31,555,36.83653095725936
519854115,31,556,54.906513513694875
519854120,31,557,49.90358396323731
519854125,31,558,49.70547437748395
519854130,31,559,43.76633603121564
519854135,31,560,53.57732720324645
519854140,31,561,47.38758139648164
519854145,31,562,39.54579131377911
519854150,31,563,44.48825768932466
519854155,31,564,50.82225290052644
519854160,31,565,55.440335177972145
519854165,31,566,46.99753334538799
519854170,31,567,45.43493727894338
519854175,31,568,55.68309174734453
519854180,31,569,53.646253321596284
519854185,31,570,49.1696722559703
519854190,31,571,53.75587235348867
519854195,31,572,49.091556823477845
519854200,31,573,49.488127745838284
519854205,31,574,54.70877792864071
519854210,31,575,49.04645599387883
519854215,31,576,48.09551790599212
519854220,31,577,51.12822345477793
519854225,31,578,51.302752136011776
519854230,31,579,54.60499365712638
519854235,31,580,50.441177551510926
519854240,31,581,53.03892322812326
519854245,31,582,46.54673363970294
519854250,31,583,52.35171333932571
519854255,31,584,45.23056661581563
519854260,31,585,48.976595263410964
519854265,31,586,54.04785368573708
519854270,31,587,53.30943713437803
519854275,31,588,48.76845670551585
519854280,31,589,54.0658911972163
519854285,31,590,57.290599451675654
519854290,31,591,36.061682326381394
519854295,31,592,47.613426000196284
519854300,31,593,51.29751002544642
519854305,31,594,43.29457395534004
519854310,31,595,47.769550548217225
519854315,31,596,56.1218788681943
519854320,31,597,47.944473035101
519854325,31,598,58.94837195335113
519854330,31,599,48.42229440141451
519854335,31,600,47.0552529103343
519854340,31,601,49.18440041147918
519854345,31,602,46.62313495372542
519854350,31,603,57.13028265771174
519854355,31,604,46.320012496675695
519854360,31,605,45.114668126304096
519854365,31,606,50.84167262266293
519854370,31,607,50.38775153649288
519854375,31,608,53.35199852146024
519854380,31,609,44.67796555880943
519854385,31,610,53.01067503384821
519854390,31,611,57.46782807584296
519854395,31,612,40.195092262643506
519854400,31,613,53.287249715820415
519854405,31,614,40.59112495144868
519854410,31,615,43.13196381325381
519854415,31,616,54.3912594090368
519854420,31,617,50.57600089695955
519854425,31,618,40.10822283934093
519854430,31,619,48.24377924413882
519854435,31,620,41.72793427762349
519854440,31,621,47.15145133411825
519854445,31,622,53.40785811447252
519854450,31,623,47.82178808337546
519854455,31,624,49.21776668568385
519854460,31,625,56.762979008851545
519854465,31,626,55.803889732058785
519854470,31,627,52.83836910909602
519854475,31,628,54.21030170571037
519854480,31,629,53.725319382859624
519854485,31,630,46.57182208915008
519854490,31,631,45.80639822885329
519854495,31,632,57.2003314282611
519854500,31,633,46.55029511321922
519854505,31,634,47.70773290188419
519854510,31,635,45.53414134977866
519854515,31,636,61.30603309019823
519854520,31,637,44.88940501421477
519854525,31,638,49.574464144388415
519854530,31,639,58.488485636441936
519854535,31,640,53.15499029526104
519854540,31,641,53.09225885710079
519854545,31,642,51.8197424132392
519854550,31,643,54.43453446179901
519854555,31,644,50.87791032918544
519854560,31,645,46.85512502590007
519854565,31,646,40.46900577769121
519854570,31,647,54.26615422191419
519854575,31,648,41.82163319628247
519854580,31,649,40.15562954552288
519854585,31,650,47.10967027644808
519854590,31,651,45.84597153083004
519854595,31,652,44.66516460188519
519854600,31,653,50.76576917809027
519854605,31,654,52.329594980987025
519854610,31,655,56.7576904920928
519854615,31,656,50.60064538982408
519854620,31,657,62.32873479474485
519854625,31,658,48.848654090119744
519854630,31,659,53.20813556644197
519854635,31,660,40.24533480164145
519854640,31,661,42.95246191120179
519854645,31,662,54.39751871921439
519854650,31,663,40.49833839480984
519854655,31,664,48.66470837487441
519854660,31,665,57.591319846663055
519854665,31,666,56.49122745493269
519854670,31,667,49.43559778477574
519854675,31,668,50.73561738485041
519854680,31,669,49.02510519954484
519854685,31,670,54.61780106115093
519854690,31,671,44.40010145590163
519854695,31,672,45.468222047239266
519854700,31,673,47.13718793940968
519854705,31,674,57.72641218261055
519854710,31,675,48.430683222984406
519854715,31,676,53.55990961132747
519854720,31,677,43.30963547627389
519854725,31,678,59.7920426242869
519854730,31,679,46.83770993117749
519854735,31,680,55.3512927731754
519854740,31,681,47.568452598985
519854745,31,682,51.80036604530698
519854750,31,683,55.174457572636705
519854755,31,684,52.749690793399374
519854760,31,685,50.99261091955924
519854765,31,686,46.496449189432525
519854770,31,687,52.53644351855724
519854775,31,688,41.88542311484013
519854780,31,689,42.09769919013026
519854785,31,690,48.476713486909844
519854790,31,691,48.44758632486542
519854795,31,692,47.737601058793544
519854800,31,693,50.358154029126254
519854805,31,694,50.70612503146851
519854810,31,695,45.49930139942224
519854815,31,696,49.523329359910605
519854820,31,697,50.85449689387725
519854825,31,698,52.0812638325239
519854830,31,699,42.43270679069027
519854835,31,700,48.33923303295028
519854840,31,701,55.44210139425554
519854845,31,702,53.36006357884363
519854850,31,703,47.94291013918966
519854855,31,704,50.9851038379877
519854860,31,705,53.35099288196079
519854865,31,706,65.08947127617132
519854870,31,707,54.805495372564685
519854875,31,708,55.964676038421636
519854880,31,709,47.80302444907681
519854885,31,710,44.559298934393766
519854890,31,711,46.7502579663234
519854895,31,712,42.39940472994269
519854900,31,713,50.71731803539814
519854905,31,714,52.791687191896024
519854910,31,715,56.5391777067149
519854915,31,716,48.59111864602746
519854920,31,717,48.756026348769
519854925,31,718,53.205443192271645
519854930,31,719,52.8955383359981
519854935,31,720,56.4992500097883
519854940,31,721,57.05750329623835
519854945,31,722,51.67208429313798
519854950,31,723,51.9778746765964
519854955,31,724,55.60176020897526
519854960,31,725,48.14012037343382
519854965,31,726,56.64820186509528
519854970,31,727,53.31161453523055
519854975,31,728,51.04082733176177
519854980,31,729,46.01809960022268
519854985,31,730,51.25010774871837
519854990,31,731,47.31193921028304
519854995,31,732,42.58087386269989
519855000,31,733,52.09163003888346
519855005,31,734,51.94955839454231
519855010,31,735,53.06621086516893
519855015,31,736,54.9016351120745
519855020,31,737,49.55094524749311
519855025,31,738,53.12387440063399
519855030,31,739,47.83641053895274
519855035,31,740,55.68466229145481
519855040,31,741,56.12848143845656
519855045,31,742,34.16104240060516
519855050,31,743,47.99508074998125
519855055,31,744,44.220122090445436
519855060,31,745,49.06415490731851
519855065,31,746,41.569156825178396
519855070,31,747,59.75529568935921
519855075,31,748,51.80053369513079
519855080,31,749,53.93138060395555
519855085,31,750,52.7219655861193
519855090,31,751,42.68176241710817
519855095,31,752,47.592450782622485
519855100,31,753,38.119572908699574
519855105,31,754,42.27497360138422
519855110,31,755,62.285033233892065
519855115,31,756,49.16726135220295
519855120,31,757,48.8877561204658
519855125,31,758,53.51026667950596
519855130,31,759,59.57029287967103
519855135,31,760,41.87357472388183
519855140,31,761,53.7663179266645
519855145,31,762,54.45820633858168
519855150,31,763,60.98740929454989
519855155,31,764,60.55362012264897
519855160,31,765,49.45329699675943
519855165,31,766,60.24316406465407
519855170,31,767,43.6222878333603
519855175,31,768,44.13852909207593
519855180,31,769,58.60925312793208
519855185,31,770,51.40510495251661
519855190,31,771,50.85882555797275
519855195,31,772,51.27638274504526
519855200,31,773,48.874909486812356
519855205,31,774,45.71262958053083
519855210,31,775,44.365028287540675
519855215,31,776,55.41562190573296
519855220,31,777,49.88144202206266
519855225,31,778,49.46703192029754
519855230,31,779,45.06847858885286
519855235,31,780,43.52621579049237
519855240,31,781,47.799179919037066
519855245,31,782,53.62187919528021
519855250,31,783,42.849975250965954
519855255,31,784,55.97239140413465
519855260,31,785,55.33072593315278
519855265,31,786,59.204217207775955
519855270,31,787,49.568638337246284
519855275,31,788,44.087819833346664
519855280,31,789,47.45838856980502
519855285,31,790,51.6134984847124
519855290,31,791,50.198597883679646
519855295,31,792,45.33514794289654
519855300,31,793,54.40132045252111
519855305,31,794,46.20701153951109
519855310,31,795,53.15545653438905
519855315,31,796,52.513587320208195
519855320,31,797,50.37187566590909
519855325,31,798,52.82692958289684
519855330,31,799,50.74035194427639
519855335,31,800,43.5941628524331
519855340,31,801,52.223260046327525
519855345,31,802,55.67143019380619
519855350,31,803,42.58359677145724
519855355,31,804,46.297532995708025
519855360,31,805,53.40588813054397
519855365,31,806,55.68470397774916
519855370,31,807,57.741582074400156
519855375,31,808,50.84877798700706
519855380,31,809,46.110838296250996
519855385,31,810,59.063531521470814
519855390,31,811,46.34939784070737
519855395,31,812,50.170036338141806
519855400,31,813,50.68899767682708
519855405,31,814,41.919821003835224
519855410,31,815,53.41788074468289
519855415,31,816,48.98115232730353
519855420,31,817,46.874013538056296
519855425,31,818,40.47893678209722
519855430,31,819,62.69943142893156
519855435,31,820,52.685238672988476
519855440,31,821,46.62280415404297
519855445,31,822,42.80960118191626
519855450,31,823,46.8828171138578
519855455,31,824,46.509678740233355
519855460,31,825,54.814205904579616
519855465,31,826,51.13945333114872
519855470,31,827,45.97327231636627
519855475,31,828,43.68570923296168
519855480,31,829,52.07712673449889
519855485,31,830,46.597680364932714
519855490,31,831,40.42488226352297
519855495,31,832,51.242097358924084
519855500,31,833,44.87042793887348
519855505,31,834,53.52861441083286
519855510,31,835,53.04535373432914
519855515,31,836,41.374515360506244
519855520,31,837,51.87384221952647
519855525,31,838,48.5916186272976
519855530,31,839,54.95399811079713
519855535,31,840,51.7467075745522
519855540,31,841,48.02688939849789
519855545,31,842,53.95510876107341
519855550,31,843,43.028113192668435
519855555,31,844,46.64068747396322
519855560,31,845,51.398760058326324
519855565,31,846,44.45530555798736
519855570,31,847,55.77356133089124
519855575,31,848,51.36174661954795
519855580,31,849,51.51199041605221
519855585,31,850,57.65309689914747
519855590,31,851,55.18973804840696
519855595,31,852,51.06098341652228
519855600,31,853,46.002739629185655
519855605,31,854,48.77797076062539
519855610,31,855,58.13278894253025
519855615,31,856,52.287474109306096
519855620,31,857,44.6188565118134
519855625,31,858,42.758490715583974
519855630,31,859,53.931036633772365
519855635,31,860,38.3139561426202
519855640,31,861,50.80183973261102
519855645,31,862,50.4866078433496
519855650,31,863,47.308280178747886
519855655,31,864,53.87111346314252
519855660,31,865,49.62517011357587
519855665,31,866,50.59758896483784
519855670,31,867,53.47326991735817
519855675,31,868,48.60503364740378
519855680,31,869,47.500999130161354
519855685,31,870,40.78601542311891
519855690,31,871,50.09198125838635
519855695,31,872,58.83841145634397
